doc_id,topic,title,source_type,source_url,pdf_url,year,published_date,authors,provider,provider_id,doi,citation_count,open_access_status,source_name,priority,status,collection_action,local_path,retrieved_at,notes
oaagent_0121,ai_agent,Assistive Large Language Model Agents for Socially-Aware Negotiation Dialogues,paper,https://doi.org/10.18653/v1/2024.findings-emnlp.473,https://aclanthology.org/2024.findings-emnlp.473.pdf,2024,2024-01-01,Yuncheng Hua; Lizhen Qu; Reza Haf,openalex,W4404782550,https://doi.org/10.18653/v1/2024.findings-emnlp.473,4,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0122,ai_agent,RecMind: Large Language Model Powered Agent For Recommendation,paper,https://doi.org/10.18653/v1/2024.findings-naacl.271,https://aclanthology.org/2024.findings-naacl.271.pdf,2024,2024-01-01,Yan-Cheng Wang; Ziyan Jiang; Zheng Chen; Fan Yang; Yingxue Zhou; Eunah Cho; Xing Fan; Yanbin Lu; Xiaojiang Huang; Yingzhen Yang,openalex,W4401042703,https://doi.org/10.18653/v1/2024.findings-naacl.271,57,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0123,ai_agent,Agent based models of language competition: macroscopic descriptions and order–disorder transitions,paper,https://doi.org/10.1088/1742-5468/2010/04/p04007,https://arxiv.org/pdf/1002.1251,2010,2010-04-08,F Vazquez; X Castelló; M San Miguel,openalex,W2026165030,https://doi.org/10.1088/1742-5468/2010/04/p04007,52,green,Journal of Statistical Mechanics Theory and Experiment,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0124,ai_agent,Ontology extension by online clustering with large language model agents,paper,https://doi.org/10.3389/fdata.2024.1463543,https://www.frontiersin.org/journals/big-data/articles/10.3389/fdata.2024.1463543/pdf,2024,2024-10-07,Guanchen Wu; Ling Chen; Ilana Graetz; Liang Zhao,openalex,W4403201819,https://doi.org/10.3389/fdata.2024.1463543,4,gold,Frontiers in Big Data,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0125,ai_agent,"Large Language Model Agents for Biomedicine: A Comprehensive Review of Methods, Evaluations, Challenges, and Future Directions",paper,https://doi.org/10.3390/info16100894,https://www.mdpi.com/2078-2489/16/10/894/pdf?version=1760409012,2025,2025-10-14,Xiaoran Xu; Ravi Sankar,openalex,W4415280829,https://doi.org/10.3390/info16100894,5,gold,Information,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0126,ai_agent,Autonomous Microscopy Experiments through Large Language Model Agents,paper,http://arxiv.org/abs/2501.10385,https://arxiv.org/pdf/2501.10385,2024,2024-12-18,Indrajeet Mandal; Jitendra Soni; Mohd Zaki; Morten M. Smedskjær; Katrin Wondraczek; Lothar Wondraczek; Nitya Nand Gosvami; N. M. Anoop Krishnan,openalex,W4406692223,https://doi.org/10.48550/arxiv.2501.10385,3,green,ArXiv.org,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0127,ai_agent,"Large Language Model Agent: A Survey on Methodology, Applications and Challenges",paper,http://arxiv.org/abs/2503.21460,https://arxiv.org/pdf/2503.21460,2025,2025-03-27,"Junyu Luo; Weizhi Zhang; Ye Yuan; Yusheng Zhao; Junwei Yang; Yiyang Gu; Bo-Han Wu; Binqi Chen; Ziyue Qiao; Qingqing Long; Rong-Cheng Tu; Xiaofang Luo; Wei Ju; Zhiping Xiao; Yifan Wang; Meng Xiao; Liu, Chenwu; Jingyang Yuan; Shi-Chang Zhang; Jin, Yiqiao; Fan Zhang; Xian Wu; Hanqing Zhao; Dacheng Tao; Philip S. Yu; Ming Zhang",openalex,W4415062702,https://doi.org/10.48550/arxiv.2503.21460,3,green,ArXiv.org,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0128,ai_agent,WirelessAgent: Large Language Model Agents for Intelligent Wireless Networks,paper,http://arxiv.org/abs/2409.07964,https://arxiv.org/pdf/2409.07964,2024,2024-09-12,Jingwen Tong; Jiawei Shao; Qiong Wu; Wei Guo; Zijian Li; Zehong Lin; Jun Zhang,openalex,W4403663451,https://doi.org/10.48550/arxiv.2409.07964,3,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0129,ai_agent,Large language model agent for nuclear reactor operation assistance,paper,https://doi.org/10.1016/j.net.2025.103842,https://doi.org/10.1016/j.net.2025.103842,2025,2025-08-08,Yeong Hun Lee; Je Cha; Yonggyun Yu; Seung Geun Kim,openalex,W4413145166,https://doi.org/10.1016/j.net.2025.103842,3,diamond,Nuclear Engineering and Technology,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0130,ai_agent,Evaluating Goal Drift in Language Model Agents,paper,https://doi.org/10.1609/aies.v8i1.36541,https://ojs.aaai.org/index.php/AIES/article/download/36541/38679,2025,2025-10-15,Rauno Arike; Elizabeth Donoway; Henning Bartsch; Marius Hobbhahn,openalex,W4415230474,https://doi.org/10.1609/aies.v8i1.36541,2,bronze,Proceedings of the AAAI/ACM Conference on AI Ethics and Society,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0131,ai_agent,Stop Acting Like Language Model Agents Are Normal Agents,paper,https://doi.org/10.31219/osf.io/3tpq4_v1,https://doi.org/10.31219/osf.io/3tpq4_v1,2025,2025-02-04,Elija Perrier; Michael Timothy Bennett,openalex,W4407126681,https://doi.org/10.31219/osf.io/3tpq4_v1,2,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0132,ai_agent,Agent-based models of language competition,paper,https://doi.org/10.1515/ijsl-2013-0022,http://hdl.handle.net/10261/115765,2013,2013-01-22,Xavier Castelló; Lucía Loureiro‐Porto; M. San Miguel,openalex,W2078849734,https://doi.org/10.1515/ijsl-2013-0022,28,green,International Journal of the Sociology of Language,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0133,ai_agent,On protecting the data privacy of Large Language Models (LLMs) and LLM agents: A literature review,paper,https://doi.org/10.1016/j.hcc.2025.100300,https://doi.org/10.1016/j.hcc.2025.100300,2025,2025-02-28,Biwei Yan; Kun Li; Minghui Xu; Yueyan Dong; Yue Zhang; Zhaochun Ren; Xiuzhen Cheng,openalex,W4408051337,https://doi.org/10.1016/j.hcc.2025.100300,47,gold,High-Confidence Computing,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0134,ai_agent,Generative Agents: Interactive Simulacra of Human Behavior,paper,https://doi.org/10.1145/3586183.3606763,https://dl.acm.org/doi/pdf/10.1145/3586183.3606763,2023,2023-10-20,Joon Sung Park; Joseph O’Brien; Carrie J. Cai; Meredith Ringel Morris; Percy Liang; Michael S. Bernstein,openalex,W4387835442,https://doi.org/10.1145/3586183.3606763,1406,gold,,P0,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0135,ai_agent,Artificial intelligence orchestration for text-based ultrasonic simulation via self-review by multi-large language model agents,paper,https://doi.org/10.1038/s41598-025-97498-y,https://www.nature.com/articles/s41598-025-97498-y.pdf,2025,2025-04-11,Soyeon Kim; Yonggyun Yu; Hogeon Seo,openalex,W4409361577,https://doi.org/10.1038/s41598-025-97498-y,6,gold,Scientific Reports,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0136,ai_agent,DebUnc: Improving Large Language Model Agent Communication With Uncertainty Metrics,paper,http://arxiv.org/abs/2407.06426,https://arxiv.org/pdf/2407.06426,2024,2024-07-08,Luke Yoffe; Alfonso Amayuelas; William Yang Wang,openalex,W4400518688,https://doi.org/10.48550/arxiv.2407.06426,3,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0137,ai_agent,Recursive Introspection: Teaching Language Model Agents How to Self-Improve,paper,http://arxiv.org/abs/2407.18219,https://arxiv.org/pdf/2407.18219,2024,2024-07-25,Yu-Yuan Qu; Tianjun Zhang; Naman Garg; Aviral Kumar,openalex,W4402619424,https://doi.org/10.48550/arxiv.2407.18219,3,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0138,ai_agent,Interacting Large Language Model Agents. Bayesian Social Learning Based Interpretable Models,paper,https://doi.org/10.1109/access.2025.3538599,https://doi.org/10.1109/access.2025.3538599,2025,2025-01-01,Adit Jain; Vikram Krishnamurthy,openalex,W4407127924,https://doi.org/10.1109/access.2025.3538599,3,gold,IEEE Access,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0139,ai_agent,Large Language Model Agent for Modular Task Execution in Drug Discovery,paper,http://arxiv.org/abs/2507.02925,https://arxiv.org/pdf/2507.02925,2025,2025-06-26,"Janghoon Ock; Radheesh Sharma Meda; Srivathsan Badrinarayanan; Aluru, Neha S.; Achuth Chandrasekhar; Amir Barati Farimani",openalex,W4415343525,https://doi.org/10.48550/arxiv.2507.02925,3,green,ArXiv.org,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0140,ai_agent,Modular Large Language Model Agents for Multi-Task Computational Materials Science,paper,https://doi.org/10.26434/chemrxiv-2025-zkn81-v2,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/681239c150018ac7c5d5accf/original/modular-large-language-model-agents-for-multi-task-computational-materials-science.pdf,2025,2025-05-02,Akshat Chaudhari; Janghoon Ock; Amir Barati Farimani,openalex,W4410018123,https://doi.org/10.26434/chemrxiv-2025-zkn81-v2,3,green,ChemRxiv,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0141,ai_agent,"Language Models, Agent Models, and World Models: The LAW for Machine Reasoning and Planning",paper,http://arxiv.org/abs/2312.05230,https://arxiv.org/pdf/2312.05230,2023,2023-12-08,Zhiting Hu; Tianmin Shu,openalex,W4389600506,https://doi.org/10.48550/arxiv.2312.05230,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0142,ai_agent,PEAR: A Robust and Flexible Automation Framework for Ptychography Enabled by Multiple Large Language Model Agents,paper,http://arxiv.org/abs/2410.09034,https://arxiv.org/pdf/2410.09034,2024,2024-10-11,Xiangyu Yin; Chuqiao Shi; Yimo Han; Yi Jiang,openalex,W4403443895,https://doi.org/10.48550/arxiv.2410.09034,4,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0143,ai_agent,"Simulating Human Society with Large Language Model Agents: City, Social Media, and Economic System",paper,https://doi.org/10.1145/3589335.3641253,https://dl.acm.org/doi/pdf/10.1145/3589335.3641253,2024,2024-05-12,Chen Gao; Fengli Xu; Xu Chen; Xiang Wang; Xiangnan He; Yong Li,openalex,W4396843748,https://doi.org/10.1145/3589335.3641253,4,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0144,ai_agent,UrbanKGent: A Unified Large Language Model Agent Framework for Urban Knowledge Graph Construction,paper,http://arxiv.org/abs/2402.06861,https://arxiv.org/pdf/2402.06861,2024,2024-02-10,Yansong Ning; Hao Liu,openalex,W4391800560,https://doi.org/10.48550/arxiv.2402.06861,3,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0145,ai_agent,EconAgent: Large Language Model-Empowered Agents for Simulating Macroeconomic Activities,paper,https://doi.org/10.18653/v1/2024.acl-long.829,https://aclanthology.org/2024.acl-long.829.pdf,2024,2024-01-01,Nian Li; Chen Gao; Mingyu Li; Yong Li; Qingmin Liao,openalex,W4402671229,https://doi.org/10.18653/v1/2024.acl-long.829,34,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0146,ai_agent,Text2DB: Integration-Aware Information Extraction with Large Language Model Agents,paper,https://doi.org/10.18653/v1/2024.findings-acl.12,https://aclanthology.org/2024.findings-acl.12.pdf,2024,2024-01-01,Yizhu Jiao; Sha Li; Sizhe Zhou; Heng Ji; Jiawei Han,openalex,W4402671059,https://doi.org/10.18653/v1/2024.findings-acl.12,3,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0147,ai_agent,Emergence of human-like polarization among large language model agents,paper,http://arxiv.org/abs/2501.05171,https://arxiv.org/pdf/2501.05171,2025,2025-01-09,"Jinhua Piao; Zhihong Lu; Gao Chen; Fengli Xu; Hu, Qinghua; Fernando P. Santos; Yongping Li; James A. Evans",openalex,W4406272922,https://doi.org/10.48550/arxiv.2501.05171,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0148,ai_agent,Exposing Limitations of Language Model Agents in Sequential-Task Compositions on the Web,paper,http://arxiv.org/abs/2311.18751,https://arxiv.org/pdf/2311.18751,2023,2023-11-30,Hiroki Furuta; Yutaka Matsuo; Aleksandra Faust; İzzeddin Gür,openalex,W4389261431,https://doi.org/10.48550/arxiv.2311.18751,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0149,ai_agent,Adsorb-Agent: Autonomous Identification of Stable Adsorption Configurations via Large Language Model Agent,paper,http://arxiv.org/abs/2410.16658,https://arxiv.org/pdf/2410.16658,2024,2024-10-22,"Janghoon Ock; Meda, Radheesh Sharma; Tirtha Vinchurkar; Yayati Jadhav; Amir Barati Farimani",openalex,W4404261093,https://doi.org/10.48550/arxiv.2410.16658,3,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0150,ai_agent,Control Industrial Automation System with Large Language Model Agents,paper,http://arxiv.org/abs/2409.18009,https://arxiv.org/pdf/2409.18009,2024,2024-09-26,"Yuchen Xia; Nasser Jazdi; Zhang, Jize; Chaitanya Shah; Michael Weyrich",openalex,W4403796917,https://doi.org/10.48550/arxiv.2409.18009,2,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0151,ai_agent,AutoWebGLM: A Large Language Model-based Web Navigating Agent,paper,https://doi.org/10.1145/3637528.3671620,https://dl.acm.org/doi/pdf/10.1145/3637528.3671620,2024,2024-08-24,Hanyu Lai; Xiao Liu; Iat Long Iong; Shuntian Yao; Yuxuan Chen; Pengbo Shen; Hao Yu; Hanchen Zhang; Xiaohan Zhang; Yuxiao Dong; Jie Tang,openalex,W4401856679,https://doi.org/10.1145/3637528.3671620,32,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0152,ai_agent,Mixture-of-Agents Enhances Large Language Model Capabilities,paper,http://arxiv.org/abs/2406.04692,https://arxiv.org/pdf/2406.04692,2024,2024-06-07,Junlin Wang; Jue Wang; Ben Athiwaratkun; Ce Zhang; James Zou,openalex,W4399511904,https://doi.org/10.48550/arxiv.2406.04692,25,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0153,ai_agent,Agent-based modeling of language evolution,paper,https://doi.org/10.3115/v1/w14-0510,https://aclanthology.org/W14-0510.pdf,2014,2014-01-01,Torvald Lekvam; Björn Gambäck; Lars Bungum,openalex,W2251791823,https://doi.org/10.3115/v1/w14-0510,20,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0154,ai_agent,Conversational health agents: a personalized large language model-powered agent framework,paper,https://doi.org/10.1093/jamiaopen/ooaf067,https://academic.oup.com/jamiaopen/article-pdf/8/4/ooaf067/63674695/ooaf067.pdf,2025,2025-07-03,Mahyar Abbasian; Iman Azimi; Amir M. Rahmani; Ramesh Jain,openalex,W4412065574,https://doi.org/10.1093/jamiaopen/ooaf067,29,gold,JAMIA Open,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0155,ai_agent,The Multi-Agent Modelling Language and the Model Design Interface,paper,https://econpapers.repec.org/RePEc:jas:jasssj:1999-18-1,https://econpapers.repec.org/RePEc:jas:jasssj:1999-18-1,1999,1999-10-31,László Gulyás; Tamás Kozsik; John B. Corliss,openalex,W1500364174,,23,green,RePEc: Research Papers in Economics,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0156,ai_agent,ProtAgents: protein discovery <i>via</i> large language model multi-agent collaborations combining physics and machine learning,paper,https://doi.org/10.1039/d4dd00013g,https://pubs.rsc.org/en/content/articlepdf/2024/dd/d4dd00013g,2024,2024-01-01,Alireza Ghafarollahi; Markus J. Buehler,openalex,W4397004462,https://doi.org/10.1039/d4dd00013g,83,diamond,Digital Discovery,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
