sentence_id,doc_id,chunk_id,topic,title,source_url,year,sentence,is_event,event_type,annotator,label_method,notes,suggested_is_event,suggested_event_type,rule_confidence,rule_reason,needs_review
kd_004_s11649,kd_004,kd_004_c0032,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Ψt(.) and Ψs(.) are
the similarity functions for pairs of feature maps from
the teacher and student models.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s11664,kd_004,kd_004_c0034,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"The relations between data samples
are modelled as probabilistic distribution using fea-
ture representations of data (Passalis and Tefas, 2018;
Passalis et al., 2020a).",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_004_s11703,kd_004,kd_004_c0040,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Therefore, the offline
methods mainly focus on improving different parts of
the knowledge transfer, including the design of knowl-
edge (Hinton et al., 2015; Romero et al., 2015) and the
loss functions for matching features or distributions
matching (Huang and Wang, 2017; Passalis and Tefas,

Knowledge Distillation: A Survey
9
2018; Zagoruyko and Komodakis, 2017; Mirzadeh et al.,
2020; Li et al., 2020d; Heo et al., 2019b; Asif et al.,
2020).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s11793,kd_004,kd_004_c0052,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"To effectively transfer knowledge to
student networks, a variety of methods have been
proposed for a controlled reduction of t",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
kd_004_s11800,kd_004,kd_004_c0053,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"For example, Polino et al.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s11808,kd_004,kd_004_c0054,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Recently, depth-wise separable convolution has been
widely used to design efficient neural networks for mo-
bile or embedded devices (Chollet, 2017; Howard et al.,
2017; Sandler et al., 2018; Zhang et al., 2018a; Ma et al.,
2018).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s11903,kd_004,kd_004_c0068,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"(2017)
""
$
$
Shen et al.",,,,,,0,none,high,Structural non-event: math/notation,0
kd_004_s11912,kd_004,kd_004_c0069,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"(2019a)
$
$
""
Park and Kwak (2020)
$
""
$
Yang et al.",,,,,,0,none,high,Structural non-event: math/notation,0
kd_004_s11918,kd_004,kd_004_c0069,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"(2021)
""
$
$
Online Distillation
Methods
ResK
FeaK
RelK
Papernot et al.",,,,,,0,none,high,Structural non-event: math/notation,0
kd_004_s11968,kd_004,kd_004_c0074,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"5.4 Graph-Based Distillation
Most of knowledge distillation algorithms focus on
transferring individual instance knowledge from the
teacher to the student, while some recent methods have
been proposed to explore the intra-data relationships
using graphs (Chen et al., 2021; Zhang and Peng, 2018;
Lee and Song, 2019; Park et al., 2019; Yao et al., 2020;
Ma and Mei, 2019; Hou et al., 2020).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s11986,kd_004,kd_004_c0076,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Tung and Mori (2019) used the
similarity matrix to represent the mutual relations of
the activations of the input pairs in teacher and student
models.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_004_s12008,kd_004,kd_004_c0079,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Among these attention-based KD
methods (Crowley et al., 2018; Huang and Wang, 2017;
Srinivas and Fleuret, 2018; Zagoruyko and Komodakis,
2017), different attention transfer mechanisms are de-
fined for distilling knowledge from the teacher network
to the student network.",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s12034,kd_004,kd_004_c0082,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Although the data-free distillation has shown a
great potential under the condition of unavailable data,
it remains a very challenging task, i.e., how to generate
high quality diverse training data to improve the model
generalizability.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12043,kd_004,kd_004_c0083,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"In (Mishra and Marr,
2018), the proposed quantized KD is called the “ap-
prentice”.",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
kd_004_s12132,kd_004,kd_004_c0105,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"nswering
(Mun et al., 2018; Aditya et al., 2019) and anomaly
detection (Bergmann et al., 2020).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s12140,kd_004,kd_004_c0106,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"A recursive knowledge distillation method was
designed by using a previous student network to ini-
tialize the next one (Yan et al., 2019).",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
kd_004_s12143,kd_004,kd_004_c0107,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"k is developed by
using architectures between high-resolution face teacher
and low-resolution face student for model accelera-
tion and improved classification performance (Ge et al.,
2018; Wang et al., 2019c; Kong et al., 2019; Ge et al.,
2020).",,,,,,1,benchmark,medium,Conflict: benchmark (eval/score reporting on named benchmark(s): arc) AND trend_application (contains multiple citation patterns indicating literature trend),1
kd_004_s12182,kd_004,kd_004_c0114,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Among
these KD-based NLP methods, most of them belong to
natural language understanding (NLU), and many of
these KD methods for NLU are designed as the task-
specific distillation (Tang et al., 2019; Turc et al., 2019;
Mou et al., 2016) and multi-task distillation (Liu et al.,
2019f; Yang et al., 2020d; Sanh et al., 2019; Clark et al.,
2019).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s12200,kd_004,kd_004_c0116,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"To improve the
performance of machine translation and machine read-
ing tasks, (Wei et al., 2019) proposed a novel online
knowledge distillation method, which addresses the
unstableness of the training process and the decreasing
performance on each validation set.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_004_s12205,kd_004,kd_004_c0117,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"As a multilingual representation model, BERT has
attracted attention in natural language understand-
ing (Devlin et al., 2019), but it is also a cumber-
some deep model that is not easy to be deployed.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_004_s12215,kd_004,kd_004_c0118,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"In (Sanh et al., 2019), a
lightweight student model called DistilBERT with the
same generic structure as BERT is designed and learned
on a variety of tasks of NLP.",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
kd_004_s12221,kd_004,kd_004_c0119,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"(2018) proposed an attention-guided answer distillation
method, which fuses generic distillation and answer
distillation to avoid confusing answers.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_004_s12242,kd_004,kd_004_c0121,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"However, more and
more real-time speech recognition systems are de-
ployed in embedded platforms with limited compu",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12267,kd_004,kd_004_c0126,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"In essence, this distillation shares the cross-
modal knowledge among the teachers and students
(Perez et al., 2020; Albanie et al., 2018; Roheda et al.,
2018).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s12293,kd_004,kd_004_c0130,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"• Sequence-level knowledge distillation can be well
applied to sequence models with good performance.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12317,kd_004,kd_004_c0134,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"To be specific, the perturbations of the adversar-
ial samples can be overcome by the robust outputs of
the teacher networks via distillation (Ross and Doshi-Velez,
2018; Papernot et al., 2016).",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12328,kd_004,kd_004_c0135,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Of course, there are other special interesting applica-
tions of knowledge distillation, such as neural architec-
ture search (Macko et al., 2019; Bashivan et al., 2019),
interpretability of deep neural networks (Liu et al.,
2018b), and federated learning (Bistritz et al., 2020;
Lin et al., 2020; Seo et al., 2020; He et al., 2020a).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s12376,kd_004,kd_004_c0143,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Recently, knowledge distillation
has been applied to the data privacy and security
(Wang et al., 2019a), adversarial attacks of deep mod-
els (Papernot et al., 2016), cross-",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
kd_004_s12381,kd_004,kd_004_c0144,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"The feature representations learned
from unlabelled data by a large model can also super-
vise the target model via distillation (Noroozi et al.,
2018).",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_004_s12399,kd_004,kd_004_c0146,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"arXiv preprint
arXiv:1902.00159.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
kd_004_s12408,kd_004,kd_004_c0147,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Emotion recognition in speech using cross-
modal transfer in the wild.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12496,kd_004,kd_004_c0152,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"(2016) Net2net:
Accelerating learning via knowledge transfer.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12557,kd_004,kd_004_c0156,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Bert: Pre-training of deep bidirectional trans-
formers for language understanding.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12567,kd_004,kd_004_c0156,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Unpaired multi-modal segmentation via knowledge
distillat",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12573,kd_004,kd_004_c0157,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Du, S., You, S., Li, X., Wu, J., Wang, F., Qian, C.,
& Zhang, C.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12652,kd_004,kd_004_c0161,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Gupta, S., Hoffman, J.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12739,kd_004,kd_004_c0166,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Towards
oracle knowledge distillation with neural architecture
search.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12747,kd_004,kd_004_c0167,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,arXiv preprint arXiv:1911.12491.,,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
kd_004_s12803,kd_004,kd_004_c0170,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Gan compression: Efficient architectures for
interactive conditional gans.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12892,kd_004,kd_004_c0176,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,arXiv preprint arXiv:1909.04286.,,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
kd_004_s12928,kd_004,kd_004_c0178,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Noroozi, M., Vinjimoor, A., Favaro, P.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12942,kd_004,kd_004_c0179,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"In: CVPR
Pan, Y., He, F.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s12995,kd_004,kd_004_c0183,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"e for conditional
generative adversarial networks.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s13018,kd_004,kd_004_c0184,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Deep
model compression: Distilling knowledge from noisy
teachers.",,,,,,0,none,high,"No matching rules, default to none.",0
kd_004_s13113,kd_004,kd_004_c0189,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"arXiv preprint
arXiv:2002.03532.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
kd_004_s13139,kd_004,kd_004_c0191,knowledge_distillation,Knowledge Distillation: A Survey,https://arxiv.org/pdf/2006.05525,2020,"Access to unlabeled data can speed up prediction
time.",,,,,,0,none,high,"No matching rules, default to none.",0
